Time,Amplitude
0.26,1.43631
0.260023,1.45812
0.260045,1.47815
0.260068,1.49636
0.260091,1.51273
0.260113,1.52725
0.260136,1.53991
0.260159,1.55068
0.260181,1.55955
0.260204,1.56652
0.260227,1.57159
0.260249,1.57474
0.260272,1.57597
0.260295,1.57529
0.260317,1.5727
0.26034,1.56821
0.260363,1.56182
0.260385,1.55354
0.260408,1.54339
0.260431,1.53138
0.260454,1.51753
0.260476,1.50187
0.260499,1.4844
0.260522,1.46517
0.260544,1.44418
0.260567,1.42148
0.26059,1.39709
0.260612,1.37105
0.260635,1.3434
0.260658,1.31416
0.26068,1.28338
0.260703,1.2511
0.260726,1.21737
0.260748,1.18222
0.260771,1.14571
0.260794,1.10788
0.260816,1.06878
0.260839,1.02847
0.260862,0.986987
0.260884,0.944399
0.260907,0.900757
0.26093,0.856117
0.260952,0.810538
0.260975,0.764077
0.260998,0.716796
0.26102,0.668754
0.261043,0.620014
0.261066,0.570637
0.261088,0.520688
0.261111,0.470228
0.261134,0.419324
0.261156,0.368038
0.261179,0.316437
0.261202,0.264586
0.261224,0.212549
0.261247,0.160392
0.26127,0.108181
0.261293,0.0559804
0.261315,0.00385625
0.261338,-0.048127
0.261361,-0.0999048
0.261383,-0.151413
0.261406,-0.202588
0.261429,-0.253367
0.261451,-0.303687
0.261474,-0.353488
0.261497,-0.402707
0.261519,-0.451286
0.261542,-0.499166
0.261565,-0.546288
0.261587,-0.592597
0.26161,-0.638036
0.261633,-0.682552
0.261655,-0.726092
0.261678,-0.768605
0.261701,-0.81004
0.261723,-0.85035
0.261746,-0.889487
0.261769,-0.927406
0.261791,-0.964065
0.261814,-0.99942
0.261837,-1.03343
0.261859,-1.06607
0.261882,-1.09728
0.261905,-1.12705
0.261927,-1.15533
0.26195,-1.1821
0.261973,-1.20733
0.261995,-1.23099
0.262018,-1.25307
0.262041,-1.27353
0.262063,-1.29235
0.262086,-1.30953
0.262109,-1.32504
0.262132,-1.33888
0.262154,-1.35102
0.262177,-1.36147
0.2622,-1.37022
0.262222,-1.37726
0.262245,-1.38258
0.262268,-1.3862
0.26229,-1.38812
0.262313,-1.38833
0.262336,-1.38684
0.262358,-1.38367
0.262381,-1.37883
0.262404,-1.37232
0.262426,-1.36417
0.262449,-1.35439
0.262472,-1.343
0.262494,-1.33002
0.262517,-1.31548
0.26254,-1.2994
0.262562,-1.28181
0.262585,-1.26274
0.262608,-1.24222
0.26263,-1.22028
0.262653,-1.19695
0.262676,-1.17228
0.262698,-1.1463
0.262721,-1.11905
0.262744,-1.09057
0.262766,-1.0609
0.262789,-1.03009
0.262812,-0.998177
0.262834,-0.965211
0.262857,-0.93124
0.26288,-0.89631
0.262902,-0.860472
0.262925,-0.823775
0.262948,-0.786271
0.262971,-0.748011
0.262993,-0.709049
0.263016,-0.669436
0.263039,-0.629228
0.263061,-0.588479
0.263084,-0.547243
0.263107,-0.505575
0.263129,-0.463532
0.263152,-0.421168
0.263175,-0.37854
0.263197,-0.335703
0.26322,-0.292713
0.263243,-0.249625
0.263265,-0.206496
0.263288,-0.163381
0.263311,-0.120333
0.263333,-0.0774095
0.263356,-0.0346626
0.263379,0.00785356
0.263401,0.050086
0.263424,0.0919826
0.263447,0.133492
0.263469,0.174563
0.263492,0.215146
0.263515,0.255192
0.263537,0.294653
0.26356,0.333483
0.263583,0.371635
0.263605,0.409066
0.263628,0.445731
0.263651,0.481589
0.263673,0.5166
0.263696,0.550723
0.263719,0.583921
0.263741,0.616157
0.263764,0.647397
0.263787,0.677608
0.26381,0.706757
0.263832,0.734814
0.263855,0.761752
0.263878,0.787543
0.2639,0.812161
0.263923,0.835585
0.263946,0.857792
0.263968,0.878763
0.263991,0.898479
0.264014,0.916924
0.264036,0.934085
0.264059,0.949948
0.264082,0.964503
0.264104,0.977741
0.264127,0.989655
0.26415,1.00024
0.264172,1.00949
0.264195,1.01741
0.264218,1.024
0.26424,1.02925
0.264263,1.03318
0.264286,1.03578
0.264308,1.03708
0.264331,1.03706
0.264354,1.03576
0.264376,1.03317
0.264399,1.02931
0.264422,1.02421
0.264444,1.01787
0.264467,1.01031
0.26449,1.00156
0.264512,0.991644
0.264535,0.980576
0.264558,0.968385
0.26458,0.955097
0.264603,0.94074
0.264626,0.925341
0.264649,0.908933
0.264671,0.891544
0.264694,0.873209
0.264717,0.85396
0.264739,0.833832
0.264762,0.812859
0.264785,0.791079
0.264807,0.768527
0.26483,0.745242
0.264853,0.721263
0.264875,0.696627
0.264898,0.671376
0.264921,0.645549
0.264943,0.619186
0.264966,0.592329
0.264989,0.56502
0.265011,0.537299
0.265034,0.509208
0.265057,0.480791
0.265079,0.452087
0.265102,0.423141
0.265125,0.393994
0.265147,0.364687
0.26517,0.335263
0.265193,0.305762
0.265215,0.276227
0.265238,0.246699
0.265261,0.217217
0.265283,0.187821
0.265306,0.158552
0.265329,0.129449
0.265351,0.100549
0.265374,0.0718899
0.265397,0.0435094
0.26542,0.0154434
0.265442,-0.012273
0.265465,-0.039605
0.265488,-0.0665194
0.26551,-0.0929832
0.265533,-0.118965
0.265556,-0.144435
0.265578,-0.169362
0.265601,-0.193719
0.265624,-0.217478
0.265646,-0.240614
0.265669,-0.263101
0.265692,-0.284916
0.265714,-0.306037
0.265737,-0.326442
0.26576,-0.346112
0.265782,-0.365028
0.265805,-0.383174
0.265828,-0.400533
0.26585,-0.417091
0.265873,-0.432835
0.265896,-0.447755
0.265918,-0.461838
0.265941,-0.475078
0.265964,-0.487465
0.265986,-0.498996
0.266009,-0.509664
0.266032,-0.519466
0.266054,-0.528402
0.266077,-0.53647
0.2661,-0.543671
0.266122,-0.550008
0.266145,-0.555484
0.266168,-0.560104
0.26619,-0.563875
0.266213,-0.566804
0.266236,-0.5689
0.266259,-0.570172
0.266281,-0.570633
0.266304,-0.570294
0.266327,-0.569169
0.266349,-0.567272
0.266372,-0.56462
0.266395,-0.561228
0.266417,-0.557115
0.26644,-0.5523
0.266463,-0.546802
0.266485,-0.540641
0.266508,-0.53384
0.266531,-0.526419
0.266553,-0.518403
0.266576,-0.509813
0.266599,-0.500676
0.266621,-0.491016
0.266644,-0.480858
0.266667,-0.470228
0.266689,-0.459153
0.266712,-0.447659
0.266735,-0.435775
0.266757,-0.423526
0.26678,-0.410942
0.266803,-0.39805
0.266825,-0.384879
0.266848,-0.371456
0.266871,-0.357811
0.266893,-0.343972
0.266916,-0.329967
0.266939,-0.315824
0.266961,-0.301572
0.266984,-0.287238
0.267007,-0.272852
0.267029,-0.258439
0.267052,-0.244027
0.267075,-0.229644
0.267098,-0.215315
0.26712,-0.201067
0.267143,-0.186924
0.267166,-0.172913
0.267188,-0.159057
0.267211,-0.14538
0.267234,-0.131906
0.267256,-0.118655
0.267279,-0.105651
0.267302,-0.0929146
0.267324,-0.080465
0.267347,-0.0683219
0.26737,-0.0565038
0.267392,-0.0450281
0.267415,-0.0339116
0.267438,-0.0231698
0.26746,-0.0128175
0.267483,-0.00286851
0.267506,0.00666442
0.267528,0.0157696
0.267551,0.0244362
0.267574,0.0326547
0.267596,0.0404163
0.267619,0.0477136
0.267642,0.05454
0.267664,0.0608901
0.267687,0.0667597
0.26771,0.0721454
0.267732,0.0770451
0.267755,0.0814575
0.267778,0.0853829
0.2678,0.0888221
0.267823,0.0917773
0.267846,0.0942518
0.267868,0.0962495
0.267891,0.0977758
0.267914,0.098837
0.267937,0.0994401
0.267959,0.0995935
0.267982,0.0993062
0.268005,0.0985883
0.268027,0.0974509
0.26805,0.0959057
0.268073,0.0939656
0.268095,0.091644
0.268118,0.0889552
0.268141,0.0859144
0.268163,0.0825374
0.268186,0.0788406
0.268209,0.0748414
0.268231,0.0705574
0.268254,0.0660071
0.268277,0.0612095
0.268299,0.0561838
0.268322,0.0509502
0.268345,0.0455288
0.268367,0.0399405
0.26839,0.0342063
0.268413,0.0283475
0.268435,0.0223858
0.268458,0.016343
0.268481,0.0102411
0.268503,0.00410221
0.268526,-0.00205152
0.268549,-0.00819783
0.268571,-0.0143145
0.268594,-0.0203795
0.268617,-0.0263707
0.268639,-0.0322662
0.268662,-0.0380443
0.268685,-0.0436836
0.268707,-0.0491629
0.26873,-0.0544614
0.268753,-0.0595586
0.268776,-0.0644345
0.268798,-0.0690693
0.268821,-0.0734441
0.268844,-0.0775403
0.268866,-0.0813398
0.268889,-0.0848253
0.268912,-0.0879799
0.268934,-0.0907878
0.268957,-0.0932334
0.26898,-0.0953022
0.269002,-0.0969806
0.269025,-0.0982553
0.269048,-0.0991142
0.26907,-0.0995462
0.269093,-0.0995408
0.269116,-0.0990885
0.269138,-0.0981809
0.269161,-0.0968104
0.269184,-0.0949704
0.269206,-0.0926554
0.269229,-0.0898608
0.269252,-0.0865832
0.269274,-0.0828201
0.269297,-0.07857
0.26932,-0.0738327
0.269342,-0.0686088
0.269365,-0.0629003
0.269388,-0.0567099
0.26941,-0.0500417
0.269433,-0.0429007
0.269456,-0.0352931
0.269478,-0.027226
0.269501,-0.0187077
0.269524,-0.00974755
0.269546,-0.000355959
0.269569,0.00945573
0.269592,0.019675
0.269615,0.0302885
0.269637,0.0412819
0.26966,0.0526397
0.269683,0.0643456
0.269705,0.0763824
0.269728,0.0887319
0.269751,0.101375
0.269773,0.114292
0.269796,0.127463
0.269819,0.140865
0.269841,0.154477
0.269864,0.168276
0.269887,0.182238
0.269909,0.19634
0.269932,0.210555
0.269955,0.22486
0.269977,0.239228
0.27,0.253633
0.270023,0.268049
0.270045,0.282447
0.270068,0.296802
0.270091,0.311084
0.270113,0.325266
0.270136,0.339321
0.270159,0.353218
0.270181,0.366931
0.270204,0.380431
0.270227,0.39369
0.270249,0.406678
0.270272,0.419368
0.270295,0.431731
0.270317,0.44374
0.27034,0.455367
0.270363,0.466585
0.270385,0.477366
0.270408,0.487684
0.270431,0.497513
0.270454,0.506828
0.270476,0.515602
0.270499,0.523812
0.270522,0.531434
0.270544,0.538444
0.270567,0.544821
0.27059,0.550542
0.270612,0.555587
0.270635,0.559936
0.270658,0.56357
0.27068,0.566471
0.270703,0.568621
0.270726,0.570005
0.270748,0.570608
0.270771,0.570415
0.270794,0.569415
0.270816,0.567595
0.270839,0.564945
0.270862,0.561455
0.270884,0.557119
0.270907,0.551928
0.27093,0.545879
0.270952,0.538966
0.270975,0.531187
0.270998,0.522541
0.27102,0.513027
0.271043,0.502648
0.271066,0.491404
0.271088,0.479302
0.271111,0.466346
0.271134,0.452542
0.271156,0.437901
0.271179,0.42243
0.271202,0.406142
0.271224,0.389048
0.271247,0.371163
0.27127,0.352502
0.271293,0.333081
0.271315,0.312919
0.271338,0.292035
0.271361,0.270449
0.271383,0.248183
0.271406,0.225261
0.271429,0.201706
0.271451,0.177546
0.271474,0.152805
0.271497,0.127513
0.271519,0.101699
0.271542,0.0753923
0.271565,0.0486246
0.271587,0.021428
0.27161,-0.00616398
0.271633,-0.0341174
0.271655,-0.0623971
0.271678,-0.0909671
0.271701,-0.119791
0.271723,-0.148831
0.271746,-0.178049
0.271769,-0.207407
0.271791,-0.236864
0.271814,-0.266382
0.271837,-0.295919
0.271859,-0.325436
0.271882,-0.35489
0.271905,-0.38424
0.271927,-0.413446
0.27195,-0.442464
0.271973,-0.471252
0.271995,-0.49977
0.272018,-0.527974
0.272041,-0.555823
0.272063,-0.583274
0.272086,-0.610287
0.272109,-0.636819
0.272132,-0.662829
0.272154,-0.688277
0.272177,-0.713122
0.2722,-0.737324
0.272222,-0.760845
0.272245,-0.783645
0.272268,-0.805687
0.27229,-0.826933
0.272313,-0.847347
0.272336,-0.866893
0.272358,-0.885536
0.272381,-0.903244
0.272404,-0.919983
0.272426,-0.935721
0.272449,-0.950429
0.272472,-0.964076
0.272494,-0.976636
0.272517,-0.988081
0.27254,-0.998386
0.272562,-1.00753
0.272585,-1.01548
0.272608,-1.02223
0.27263,-1.02775
0.272653,-1.03202
0.272676,-1.03503
0.272698,-1.03677
0.272721,-1.03722
0.272744,-1.03636
0.272766,-1.03419
0.272789,-1.03071
0.272812,-1.0259
0.272834,-1.01976
0.272857,-1.01228
0.27288,-1.00347
0.272902,-0.993331
0.272925,-0.98186
0.272948,-0.969062
0.272971,-0.954945
0.272993,-0.939517
0.273016,-0.922788
0.273039,-0.904769
0.273061,-0.885475
0.273084,-0.864921
0.273107,-0.843124
0.273129,-0.820103
0.273152,-0.79588
0.273175,-0.770477
0.273197,-0.743919
0.27322,-0.716232
0.273243,-0.687444
0.273265,-0.657584
0.273288,-0.626683
0.273311,-0.594775
0.273333,-0.561893
0.273356,-0.528074
0.273379,-0.493356
0.273401,-0.457776
0.273424,-0.421375
0.273447,-0.384195
0.273469,-0.346278
0.273492,-0.307669
0.273515,-0.268413
0.273537,-0.228557
0.27356,-0.188147
0.273583,-0.147233
0.273605,-0.105865
0.273628,-0.0640914
0.273651,-0.0219651
0.273673,0.0204623
0.273696,0.0631381
0.273719,0.106009
0.273741,0.149021
0.273764,0.19212
0.273787,0.235251
0.27381,0.278358
0.273832,0.321387
0.273855,0.364281
0.273878,0.406985
0.2739,0.449444
0.273923,0.4916
0.273946,0.533399
0.273968,0.574785
0.273991,0.615703
0.274014,0.656097
0.274036,0.695914
0.274059,0.735099
0.274082,0.773599
0.274104,0.811361
0.274127,0.848333
0.27415,0.884463
0.274172,0.9197
0.274195,0.953997
0.274218,0.987303
0.27424,1.01957
0.274263,1.05076
0.274286,1.08081
0.274308,1.10969
0.274331,1.13736
0.274354,1.16377
0.274376,1.18888
0.274399,1.21265
0.274422,1.23506
0.274444,1.25606
0.274467,1.27562
0.27449,1.2937
0.274512,1.31029
0.274535,1.32535
0.274558,1.33885
0.27458,1.35077
0.274603,1.36109
0.274626,1.36978
0.274649,1.37684
0.274671,1.38224
0.274694,1.38597
0.274717,1.38802
0.274739,1.38838
0.274762,1.38703
0.274785,1.38398
0.274807,1.37922
0.27483,1.37275
0.274853,1.36458
0.274875,1.3547
0.274898,1.34311
0.274921,1.32984
0.274943,1.31489
0.274966,1.29826
0.274989,1.27998
0.275011,1.26007
0.275034,1.23853
0.275057,1.21539
0.275079,1.19069
0.275102,1.16443
0.275125,1.13664
0.275147,1.10737
0.27517,1.07663
0.275193,1.04447
0.275215,1.01091
0.275238,0.975997
0.275261,0.939768
0.275283,0.902264
0.275306,0.863528
0.275329,0.823604
0.275351,0.782539
0.275374,0.74038
0.275397,0.697177
0.27542,0.65298
0.275442,0.607842
0.275465,0.561817
0.275488,0.51496
0.27551,0.467327
0.275533,0.418974
0.275556,0.369962
0.275578,0.320348
0.275601,0.270194
0.275624,0.219561
0.275646,0.168512
0.275669,0.117107
0.275692,0.0654123
0.275714,0.0134904
0.275737,-0.0385941
0.27576,-0.0907762
0.275782,-0.142991
0.275805,-0.195173
0.275828,-0.247257
0.27585,-0.299178
0.275873,-0.35087
0.275896,-0.402268
0.275918,-0.453306
0.275941,-0.503921
0.275964,-0.554048
0.275986,-0.603623
0.276009,-0.652582
0.276032,-0.700864
0.276054,-0.748405
0.276077,-0.795146
0.2761,-0.841026
0.276122,-0.885985
0.276145,-0.929966
0.276168,-0.972912
0.27619,-1.01477
0.276213,-1.05547
0.276236,-1.09498
0.276259,-1.13324
0.276281,-1.1702
0.276304,-1.20581
0.276327,-1.24002
0.276349,-1.27279
0.276372,-1.30407
0.276395,-1.33382
0.276417,-1.36201
0.27644,-1.3886
0.276463,-1.41354
0.276485,-1.4368
0.276508,-1.45836
0.276531,-1.47819
0.276553,-1.49624
0.276576,-1.51251
0.276599,-1.52697
0.276621,-1.53959
0.276644,-1.55036
0.276667,-1.55927
0.276689,-1.56629
0.276712,-1.57142
0.276735,-1.57464
0.276757,-1.57596
0.27678,-1.57536
0.276803,-1.57285
0.276825,-1.56842
0.276848,-1.56209
0.276871,-1.55384
0.276893,-1.54371
0.276916,-1.53168
0.276939,-1.51778
0.276961,-1.50202
0.276984,-1.48442
0.277007,-1.465
0.277029,-1.44378
0.277052,-1.42078
0.277075,-1.39604
0.277098,-1.36958
0.27712,-1.34143
0.277143,-1.31163
0.277166,-1.28022
0.277188,-1.24722
0.277211,-1.21268
0.277234,-1.17665
0.277256,-1.13916
0.277279,-1.10026
0.277302,-1.06001
0.277324,-1.01844
0.277347,-0.975606
0.27737,-0.931567
0.277392,-0.886374
0.277415,-0.840082
0.277438,-0.792749
0.27746,-0.744432
0.277483,-0.695192
0.277506,-0.645089
0.277528,-0.594185
0.277551,-0.542544
0.277574,-0.490229
0.277596,-0.437305
0.277619,-0.383838
0.277642,-0.329895
0.277664,-0.275541
0.277687,-0.220845
0.27771,-0.165874
0.277732,-0.110697
0.277755,-0.0553831
0.277778,-5.48732e-014
0.2778,0.0553831
0.277823,0.110697
0.277846,0.165874
0.277868,0.220845
0.277891,0.275541
0.277914,0.329895
0.277937,0.383838
0.277959,0.437305
0.277982,0.490229
0.278005,0.542544
0.278027,0.594185
0.27805,0.645089
0.278073,0.695192
0.278095,0.744432
0.278118,0.792749
0.278141,0.840082
0.278163,0.886374
0.278186,0.931567
0.278209,0.975606
0.278231,1.01844
0.278254,1.06001
0.278277,1.10026
0.278299,1.13916
0.278322,1.17665
0.278345,1.21268
0.278367,1.24722
0.27839,1.28022
0.278413,1.31163
0.278435,1.34143
0.278458,1.36958
0.278481,1.39604
0.278503,1.42078
0.278526,1.44378
0.278549,1.465
0.278571,1.48442
0.278594,1.50202
0.278617,1.51778
0.278639,1.53168
0.278662,1.54371
0.278685,1.55384
0.278707,1.56209
0.27873,1.56842
0.278753,1.57285
0.278776,1.57536
0.278798,1.57596
0.278821,1.57464
0.278844,1.57142
0.278866,1.56629
0.278889,1.55927
0.278912,1.55036
0.278934,1.53959
0.278957,1.52697
0.27898,1.51251
0.279002,1.49624
0.279025,1.47819
0.279048,1.45836
0.27907,1.4368
0.279093,1.41354
0.279116,1.3886
0.279138,1.36201
0.279161,1.33382
0.279184,1.30407
0.279206,1.27279
0.279229,1.24002
0.279252,1.20581
0.279274,1.1702
0.279297,1.13324
0.27932,1.09498
0.279342,1.05547
0.279365,1.01477
0.279388,0.972912
0.27941,0.929966
0.279433,0.885985
0.279456,0.841026
0.279478,0.795146
0.279501,0.748405
0.279524,0.700864
0.279546,0.652582
0.279569,0.603623
0.279592,0.554048
0.279615,0.503921
0.279637,0.453306
0.27966,0.402268
0.279683,0.35087
0.279705,0.299178
0.279728,0.247257
0.279751,0.195173
0.279773,0.142991
0.279796,0.0907762
0.279819,0.0385941
0.279841,-0.0134904
0.279864,-0.0654123
0.279887,-0.117107
0.279909,-0.168512
0.279932,-0.219561
0.279955,-0.270194
0.279977,-0.320348
0.28,-0.369962
0.280023,-0.418974
0.280045,-0.467327
0.280068,-0.51496
0.280091,-0.561817
0.280113,-0.607842
0.280136,-0.65298
0.280159,-0.697177
0.280181,-0.74038
0.280204,-0.782539
0.280227,-0.823604
0.280249,-0.863528
0.280272,-0.902264
0.280295,-0.939768
0.280317,-0.975997
0.28034,-1.01091
0.280363,-1.04447
0.280385,-1.07663
0.280408,-1.10737
0.280431,-1.13664
0.280454,-1.16443
0.280476,-1.19069
0.280499,-1.21539
0.280522,-1.23853
0.280544,-1.26007
0.280567,-1.27998
0.28059,-1.29826
0.280612,-1.31489
0.280635,-1.32984
0.280658,-1.34311
0.28068,-1.3547
0.280703,-1.36458
0.280726,-1.37275
0.280748,-1.37922
0.280771,-1.38398
0.280794,-1.38703
0.280816,-1.38838
0.280839,-1.38802
0.280862,-1.38597
0.280884,-1.38224
0.280907,-1.37684
0.28093,-1.36978
0.280952,-1.36109
0.280975,-1.35077
0.280998,-1.33885
0.28102,-1.32535
0.281043,-1.31029
0.281066,-1.2937
0.281088,-1.27562
0.281111,-1.25606
0.281134,-1.23506
0.281156,-1.21265
0.281179,-1.18888
0.281202,-1.16377
0.281224,-1.13736
0.281247,-1.10969
0.28127,-1.08081
0.281293,-1.05076
0.281315,-1.01957
0.281338,-0.987303
0.281361,-0.953997
0.281383,-0.9197
0.281406,-0.884463
0.281429,-0.848333
0.281451,-0.811361
0.281474,-0.773599
0.281497,-0.735099
0.281519,-0.695914
0.281542,-0.656097
0.281565,-0.615703
0.281587,-0.574785
0.28161,-0.533399
0.281633,-0.4916
0.281655,-0.449444
0.281678,-0.406985
0.281701,-0.364281
0.281723,-0.321387
0.281746,-0.278358
0.281769,-0.235251
0.281791,-0.19212
0.281814,-0.149021
0.281837,-0.106009
0.281859,-0.0631381
0.281882,-0.0204623
0.281905,0.0219651
0.281927,0.0640914
0.28195,0.105865
0.281973,0.147233
0.281995,0.188147
0.282018,0.228557
0.282041,0.268413
0.282063,0.307669
0.282086,0.346278
0.282109,0.384195
0.282132,0.421375
0.282154,0.457776
0.282177,0.493356
0.2822,0.528074
0.282222,0.561893
0.282245,0.594775
0.282268,0.626683
0.28229,0.657584
0.282313,0.687444
0.282336,0.716232
0.282358,0.743919
0.282381,0.770477
0.282404,0.79588
0.282426,0.820103
0.282449,0.843124
0.282472,0.864921
0.282494,0.885475
0.282517,0.904769
0.28254,0.922788
0.282562,0.939517
0.282585,0.954945
0.282608,0.969062
0.28263,0.98186
0.282653,0.993331
0.282676,1.00347
0.282698,1.01228
0.282721,1.01976
0.282744,1.0259
0.282766,1.03071
0.282789,1.03419
0.282812,1.03636
0.282834,1.03722
0.282857,1.03677
0.28288,1.03503
0.282902,1.03202
0.282925,1.02775
0.282948,1.02223
0.282971,1.01548
0.282993,1.00753
0.283016,0.998386
0.283039,0.988081
0.283061,0.976636
0.283084,0.964076
0.283107,0.950429
0.283129,0.935721
0.283152,0.919983
0.283175,0.903244
0.283197,0.885536
0.28322,0.866893
0.283243,0.847347
0.283265,0.826933
0.283288,0.805687
0.283311,0.783645
0.283333,0.760845
0.283356,0.737324
0.283379,0.713122
0.283401,0.688277
0.283424,0.662829
0.283447,0.636819
0.283469,0.610287
0.283492,0.583274
0.283515,0.555823
0.283537,0.527974
0.28356,0.49977
0.283583,0.471252
0.283605,0.442464
0.283628,0.413446
0.283651,0.38424
0.283673,0.35489
0.283696,0.325436
0.283719,0.295919
0.283741,0.266382
0.283764,0.236864
0.283787,0.207407
0.28381,0.178049
0.283832,0.148831
0.283855,0.119791
0.283878,0.0909671
0.2839,0.0623971
0.283923,0.0341174
0.283946,0.00616398
0.283968,-0.021428
0.283991,-0.0486246
0.284014,-0.0753923
0.284036,-0.101699
0.284059,-0.127513
0.284082,-0.152805
0.284104,-0.177546
0.284127,-0.201706
0.28415,-0.225261
0.284172,-0.248183
0.284195,-0.270449
0.284218,-0.292035
0.28424,-0.312919
0.284263,-0.333081
0.284286,-0.352502
0.284308,-0.371163
0.284331,-0.389048
0.284354,-0.406142
0.284376,-0.42243
0.284399,-0.437901
0.284422,-0.452542
0.284444,-0.466346
0.284467,-0.479302
0.28449,-0.491404
0.284512,-0.502648
0.284535,-0.513027
0.284558,-0.522541
0.28458,-0.531187
0.284603,-0.538966
0.284626,-0.545879
0.284649,-0.551928
0.284671,-0.557119
0.284694,-0.561455
0.284717,-0.564945
0.284739,-0.567595
0.284762,-0.569415
0.284785,-0.570415
0.284807,-0.570608
0.28483,-0.570005
0.284853,-0.568621
0.284875,-0.566471
0.284898,-0.56357
0.284921,-0.559936
0.284943,-0.555587
0.284966,-0.550542
0.284989,-0.544821
0.285011,-0.538444
0.285034,-0.531434
0.285057,-0.523812
0.285079,-0.515602
0.285102,-0.506828
0.285125,-0.497513
0.285147,-0.487684
0.28517,-0.477366
0.285193,-0.466585
0.285215,-0.455367
0.285238,-0.44374
0.285261,-0.431731
0.285283,-0.419368
0.285306,-0.406678
0.285329,-0.39369
0.285351,-0.380431
0.285374,-0.366931
0.285397,-0.353218
0.28542,-0.339321
0.285442,-0.325266
0.285465,-0.311084
0.285488,-0.296802
0.28551,-0.282447
0.285533,-0.268049
0.285556,-0.253633
0.285578,-0.239228
0.285601,-0.22486
0.285624,-0.210555
0.285646,-0.19634
0.285669,-0.182238
0.285692,-0.168276
0.285714,-0.154477
0.285737,-0.140865
0.28576,-0.127463
0.285782,-0.114292
0.285805,-0.101375
0.285828,-0.0887319
0.28585,-0.0763824
0.285873,-0.0643456
0.285896,-0.0526397
0.285918,-0.0412819
0.285941,-0.0302885
0.285964,-0.019675
0.285986,-0.00945573
0.286009,0.000355959
0.286032,0.00974755
0.286054,0.0187077
0.286077,0.027226
0.2861,0.0352931
0.286122,0.0429007
0.286145,0.0500417
0.286168,0.0567099
0.28619,0.0629003
0.286213,0.0686088
0.286236,0.0738327
0.286259,0.07857
0.286281,0.0828201
0.286304,0.0865832
0.286327,0.0898608
0.286349,0.0926554
0.286372,0.0949704
0.286395,0.0968104
0.286417,0.0981809
0.28644,0.0990885
0.286463,0.0995408
0.286485,0.0995462
0.286508,0.0991142
0.286531,0.0982553
0.286553,0.0969806
0.286576,0.0953022
0.286599,0.0932334
0.286621,0.0907878
0.286644,0.0879799
0.286667,0.0848253
0.286689,0.0813398
0.286712,0.0775403
0.286735,0.0734441
0.286757,0.0690693
0.28678,0.0644345
0.286803,0.0595586
0.286825,0.0544614
0.286848,0.0491629
0.286871,0.0436836
0.286893,0.0380443
0.286916,0.0322662
0.286939,0.0263707
0.286961,0.0203795
0.286984,0.0143145
0.287007,0.00819783
0.287029,0.00205152
0.287052,-0.00410221
0.287075,-0.0102411
0.287098,-0.016343
0.28712,-0.0223858
0.287143,-0.0283475
0.287166,-0.0342063
0.287188,-0.0399405
0.287211,-0.0455288
0.287234,-0.0509502
0.287256,-0.0561838
0.287279,-0.0612095
0.287302,-0.0660071
0.287324,-0.0705574
0.287347,-0.0748414
0.28737,-0.0788406
0.287392,-0.0825374
0.287415,-0.0859144
0.287438,-0.0889552
0.28746,-0.091644
0.287483,-0.0939656
0.287506,-0.0959057
0.287528,-0.0974509
0.287551,-0.0985883
0.287574,-0.0993062
0.287596,-0.0995935
0.287619,-0.0994401
0.287642,-0.098837
0.287664,-0.0977758
0.287687,-0.0962495
0.28771,-0.0942518
0.287732,-0.0917773
0.287755,-0.0888221
0.287778,-0.0853829
0.2878,-0.0814575
0.287823,-0.0770451
0.287846,-0.0721454
0.287868,-0.0667597
0.287891,-0.0608901
0.287914,-0.05454
0.287937,-0.0477136
0.287959,-0.0404163
0.287982,-0.0326547
0.288005,-0.0244362
0.288027,-0.0157696
0.28805,-0.00666442
0.288073,0.00286851
0.288095,0.0128175
0.288118,0.0231698
0.288141,0.0339116
0.288163,0.0450281
0.288186,0.0565038
0.288209,0.0683219
0.288231,0.080465
0.288254,0.0929146
0.288277,0.105651
0.288299,0.118655
0.288322,0.131906
0.288345,0.14538
0.288367,0.159057
0.28839,0.172913
0.288413,0.186924
0.288435,0.201067
0.288458,0.215315
0.288481,0.229644
0.288503,0.244027
0.288526,0.258439
0.288549,0.272852
0.288571,0.287238
0.288594,0.301572
0.288617,0.315824
0.288639,0.329967
0.288662,0.343972
0.288685,0.357811
0.288707,0.371456
0.28873,0.384879
0.288753,0.39805
0.288776,0.410942
0.288798,0.423526
0.288821,0.435775
0.288844,0.447659
0.288866,0.459153
0.288889,0.470228
0.288912,0.480858
0.288934,0.491016
0.288957,0.500676
0.28898,0.509813
0.289002,0.518403
0.289025,0.526419
0.289048,0.53384
0.28907,0.540641
0.289093,0.546802
0.289116,0.5523
0.289138,0.557115
0.289161,0.561228
0.289184,0.56462
0.289206,0.567272
0.289229,0.569169
0.289252,0.570294
0.289274,0.570633
0.289297,0.570172
0.28932,0.5689
0.289342,0.566804
0.289365,0.563875
0.289388,0.560104
0.28941,0.555484
0.289433,0.550008
0.289456,0.543671
0.289478,0.53647
0.289501,0.528402
0.289524,0.519466
0.289546,0.509664
0.289569,0.498996
0.289592,0.487465
0.289615,0.475078
0.289637,0.461838
0.28966,0.447755
0.289683,0.432835
0.289705,0.417091
